atletas.atleta_id,atletas.apelido,Posição,G,A,FT,FD,FF,FS,PS,PE,I,PP,DS,FC,GC,CA,CV,PC,SG,DE,DP,GS,Finalizacoes_Totais,Finalizacoes_Perigosas,Participação_Gols,Índice_Defensivo,pontos_fantasy,Eficiência_Chute
130254,Leandrinho,LAT,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130255,Guilherme Estrella,MEI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
130265,Kauan Lindes,MEI,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,10.5,0.0
130279,Lukas Zuccarello,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,26.999999999999996,0.0
130280,Phillipe Gabriel,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130305,Rhyan,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130316,Rafael Pinna,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130319,Maykon,LAT,0.0,0.0,0.0,26.0,57.0,141.0,0.0,0,0.0,0.0,181.0,324.0,0.0,24.0,0.0,0.0,83.0,0.0,0.0,0.0,83.0,26.0,0.0,-60.0,658.3,0.0
130382,Guilherme Gomes,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130386,Maceió,ATA,0.0,0.0,0.0,37.0,145.0,83.0,0.0,0,37.0,0.0,37.0,71.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,182.0,37.0,0.0,-34.0,155.3,0.0
130393,Luiz Gustavo,ZAG,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0,0.0,0.0,121.0,121.0,0.0,91.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,198.39999999999998,0.0
130438,Diego,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
130507,Marlon,ATA,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-21.0,10.5,0.0
130608,Riquelme Fillipi,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130612,Luighi,ATA,0.0,0.0,0.0,2.0,1.0,95.0,0.0,0,42.0,0.0,95.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,-20.0,125.99999999999999,0.0
130620,Edenílson,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130650,Bernal,MEI,0.0,0.0,0.0,111.0,125.0,292.0,0.0,0,0.0,0.0,428.0,332.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,111.0,0.0,96.0,593.2,0.0
130711,Boateng,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130811,Souza,LAT,9.0,43.0,0.0,48.0,125.0,287.0,9.0,0,22.0,0.0,615.0,336.0,0.0,48.0,0.0,19.0,60.0,0.0,0.0,0.0,173.0,48.0,52.0,339.0,1465.1,0.05202312138728324
130869,Andrei,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130884,Igor Serrote,LAT,0.0,0.0,0.0,0.0,14.0,49.0,0.0,0,0.0,0.0,216.0,56.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,0.0,170.0,303.1,0.0
130889,Riquelme,MEI,0.0,0.0,0.0,20.0,46.0,245.0,0.0,0,0.0,0.0,126.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,20.0,0.0,82.0,321.3,0.0
131116,Felipe Preis,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131455,Jardiel,ATA,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.8,0.0
131512,Yarlen,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131515,Hyan,MEI,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0,0.0,0.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,27.3,0.0
131516,JP Chermont,LAT,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0,74.0,0.0,492.0,328.0,0.0,101.0,0.0,0.0,35.0,0.0,0.0,0.0,37.0,0.0,0.0,199.0,606.7,0.0
131518,Henrique,ATA,0.0,3.0,0.0,3.0,0.0,15.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,25.200000000000003,0.0
131617,André Silva,ATA,149.0,58.0,20.0,141.0,282.0,528.0,0.0,0,138.0,0.0,297.0,529.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,161.0,207.0,-232.0,2232.7000000000003,0.3363431151241535
131753,Felipe Longo,GOL,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,107.0,0.0,70.0,0.0,0.0,0.0,9.0,86.5,0.0
131757,Serafim,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131762,Isac,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131763,Yuri Leles,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131765,Kevyn,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131825,Davi Góes,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132071,Serna,ATA,118.0,59.0,0.0,173.0,136.0,561.0,35.0,0,49.0,0.0,463.0,273.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,173.0,177.0,190.0,2295.7,0.3818770226537217
132264,Arroyo,ATA,12.0,10.0,0.0,81.0,61.0,145.0,0.0,0,0.0,0.0,68.0,48.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,81.0,22.0,20.0,402.7,0.08450704225352113
132301,Alejandro Martínez,ATA,0.0,11.0,0.0,11.0,0.0,10.0,0.0,0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,1.0,93.3,0.0
132553,Jemmes,ZAG,30.0,0.0,0.0,32.0,162.0,210.0,0.0,0,11.0,0.0,1259.0,727.0,0.0,60.0,0.0,0.0,177.0,0.0,0.0,0.0,194.0,32.0,30.0,709.0,2629.6,0.15463917525773196
132560,Davi Barbosa,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132580,Vinicinho,ATA,0.0,62.0,0.0,176.0,189.0,996.0,26.0,0,125.0,0.0,570.0,458.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,176.0,62.0,112.0,1671.5,0.0
133543,Gui Negão,ATA,50.0,14.0,0.0,7.0,33.0,408.0,0.0,0,55.0,0.0,197.0,481.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,64.0,-284.0,728.4,1.25
133623,Igão,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133669,Alysson,ATA,15.0,36.0,27.0,155.0,221.0,1001.0,9.0,0,43.0,0.0,837.0,370.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,182.0,51.0,467.0,2094.4,0.03722084367245657
133671,Gustavo Reis,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133673,Mateus Xavier,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.4,0.0
133679,Benedetti,ZAG,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0,0.0,0.0,58.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,79.8,0.0
133696,Wallace Davi,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134179,Pablo Fernandez,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134246,Yago Noal,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,23.7,0.0
136156,Larson,MEI,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,1.2999999999999998,0.0
136306,Luis Otávio,MEI,0.0,0.0,0.0,33.0,22.0,271.0,0.0,0,13.0,0.0,357.0,149.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,0.0,208.0,557.1,0.0
136955,Sanabria,ATA,0.0,0.0,0.0,26.0,30.0,252.0,0.0,0,27.0,0.0,46.0,74.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,56.0,26.0,0.0,-28.0,172.5,0.0
137089,Shola,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137166,Willian Chumbinho,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137324,Vitinho Mota,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137375,Micael,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137542,Kaique Kenji,ATA,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.1,0.0
137618,Clayton Sampaio,ZAG,0.0,0.0,22.0,42.0,35.0,10.0,0.0,0,0.0,0.0,165.0,214.0,0.0,48.0,0.0,0.0,36.0,0.0,0.0,0.0,99.0,64.0,0.0,-13.0,415.2,0.0
138021,Palacios,ZAG,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,0.0,78.0,0.0,50.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,80.6,0.0
139000,Felipe Teresa,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139001,Figueiredo,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139076,Filipe Luís,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139200,Pedro Kauã,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139345,Kauã Prates,LAT,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,25.0,0.0,71.0,82.0,0.0,19.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,328.59999999999997,0.0
139455,Caio Maia,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140364,João Marcelo,ATA,0.0,21.0,0.0,92.0,58.0,0.0,0.0,0,66.0,0.0,21.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,92.0,21.0,-58.0,256.7,0.0
140365,Luca Meirelles,ATA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,12.399999999999999,0.0
140484,Riquelme Felipe,ATA,0.0,0.0,0.0,0.0,30.0,48.0,0.0,0,0.0,0.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,77.4,0.0
140485,Isaque,MEI,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.699999999999996,0.0
140492,João Victor,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.0
140494,João Alves,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140496,Tiaguinho,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140541,Lucas Ferreira,MEI,0.0,0.0,0.0,40.0,24.0,209.0,9.0,0,0.0,0.0,188.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,0.0,91.0,377.2,0.0
140542,Ryan Francisco,ATA,60.0,0.0,0.0,0.0,61.0,157.0,0.0,0,33.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,60.0,-125.0,566.5,0.9836065573770492
140726,David Martins,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140906,Davi Gomes,ATA,18.0,0.0,0.0,20.0,44.0,67.0,0.0,0,0.0,0.0,20.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,18.0,-29.0,245.99999999999997,0.28125
140908,Bruno Bertinato,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141038,Gustavo Felix,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141039,Kaio Borges,LAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141040,Davi Schuindt,ZAG,0.0,0.0,0.0,20.0,0.0,19.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,-20.0,27.5,0.0
141078,Felipe Vieira,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141083,Rafael Lobato,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141084,Kauã Branco,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141125,Robert,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141131,Vitão,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141138,Zé Phelipe,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141139,Mateus Iseppe,MEI,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.599999999999998,0.0
141145,Davi,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141150,Rafinha,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.3,0.0
141151,Felipinho,LAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141153,Riquelme,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141154,Felype Gabriel,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141156,Adriel,MEI,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,14.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-16.0,7.2,0.0
141158,Breno,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141160,Zé Lucas,MEI,0.0,0.0,0.0,100.0,176.0,607.0,0.0,0,52.0,0.0,795.0,574.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,100.0,0.0,221.0,1267.9,0.0
141161,Gago,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141162,Jefinho,MEI,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,65.0,0.0
141400,Huguinho,MEI,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-5.0,2.5,0.0
141401,Kayke Queiroz,ATA,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-18.0,14.2,0.0
141405,Avellar,LAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141419,Fredi Lippert,ZAG,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
141433,Gustavo Cintra,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141451,Allan,MEI,28.0,28.0,7.0,87.0,116.0,241.0,0.0,0,4.0,0.0,562.0,158.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,210.0,94.0,56.0,404.0,1260.3,0.13333333333333333
141452,Thalys,ATA,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
141453,Atencio,MEI,0.0,0.0,32.0,97.0,173.0,124.0,0.0,0,0.0,0.0,35.0,131.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,129.0,0.0,-96.0,383.5,0.0
141465,Bernardo Jacob,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141467,Pablo,LAT,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,9.9,0.0
141493,Loide Augusto,ATA,0.0,0.0,0.0,37.0,29.0,72.0,0.0,0,0.0,0.0,79.0,115.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,0.0,-36.0,148.9,0.0
141525,Gustavo Mancha,ZAG,0.0,0.0,0.0,31.0,0.0,89.0,0.0,0,0.0,0.0,202.0,27.0,0.0,12.0,3.0,0.0,33.0,0.0,0.0,0.0,31.0,31.0,0.0,208.0,460.0,0.0
141526,Lucca Prior,MEI,39.0,0.0,0.0,38.0,74.0,265.0,0.0,0,38.0,0.0,229.0,265.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,38.0,39.0,-36.0,719.8,0.3482142857142857
141551,Índio,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141595,Gabriel Mec,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141607,Matheus Alves,MEI,0.0,8.0,0.0,0.0,31.0,50.0,0.0,0,9.0,0.0,69.0,53.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,16.0,128.8,0.0
141609,Lucca,ATA,0.0,0.0,0.0,0.0,1.0,158.0,0.0,0,28.0,0.0,42.0,113.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-71.0,89.5,0.0
141610,João Pedro,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141611,Maik,LAT,21.0,16.0,0.0,0.0,19.0,58.0,0.0,0,0.0,0.0,187.0,156.0,0.0,48.0,0.0,0.0,31.0,0.0,0.0,0.0,19.0,0.0,37.0,62.0,576.8000000000001,1.105263157894737
141614,Paulinho,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.29999999999999993,0.0
